"temperature_C","rr_cumulative","rr_low_95","rr_high_95"
19.8,1.02927715189868,1.00417572910266,1.0550060360126
19.9,1.02843873878291,1.00366282349465,1.05382625984554
20,1.02760822644141,1.00316430482304,1.05264776863879
20.1,1.02678568298466,1.00268033754622,1.05147054280764
20.2,1.02597117643027,1.00221108542671,1.0502945638618
20.3,1.02516477470904,1.00175671144729,1.04911981451649
20.4,1.02436654567104,1.00131737771325,1.04794627881762
20.5,1.02357655709175,1.00089324533828,1.04677394228364
20.6,1.02279487667829,1.00048447431101,1.04560279206709
20.7,1.02202157207562,1.00009122333869,1.04443281713931
20.8,1.02125671087284,0.999713649663542,1.04326400850267
20.9,1.02050036060957,0.999351908846903,1.04209635943549
21,1.01975258878229,0.999006154514506,1.040929865776
21.1,1.01901346285082,0.998676538055396,1.03976452625307
21.2,1.0182830502448,0.998363208264898,1.03860034287315
21.3,1.01756141837024,0.998066310919949,1.03743732137524
21.4,1.0168486346161,0.997785988272216,1.03627547176834
21.5,1.01614476636095,0.997522378440844,1.03511480896966
21.6,1.01544988097967,0.997275614681943,1.03395535356642
21.7,1.01476404585019,0.997045824505928,1.0327971327301
21.8,1.01408732836028,0.996833128605844,1.03164018132017
21.9,1.01341979591443,0.996637639549419,1.03048454322432
22,1.01276151594074,0.996459460173737,1.02933027299652
22.1,1.01211255589789,0.996298681602878,1.02817743787247
22.2,1.01147298328213,0.996155380783842,1.02702612026713
22.3,1.01084286563436,0.996029617401916,1.02587642089319
22.4,1.01022227054727,0.995921429989581,1.02472846268642
22.5,1.00961126567247,0.995830830977505,1.02358239578926
22.6,1.00900993171339,0.995757797631036,1.02243843303902
