"state","week_end_date","mmwr_week_code","ckd_deaths","i99_deaths","deaths_diff","year","week","tmean_C_weekly","n_days_weather"
"Massachusetts",2024-10-26,"2024/43",49,34,15,2024,43,14.0714285714286,7
"Massachusetts",2024-11-02,"2024/44",51,35,16,2024,44,11.7428571428571,7
"Massachusetts",2024-11-09,"2024/45",47,39,8,2024,45,10.8285714285714,7
"Massachusetts",2024-11-16,"2024/46",52,30,22,2024,46,7.21428571428571,7
"Massachusetts",2024-11-23,"2024/47",49,30,19,2024,47,8.58571428571429,7
"Massachusetts",2024-11-30,"2024/48",50,25,25,2024,48,4.04285714285714,7
"Massachusetts",2024-12-07,"2024/49",51,38,13,2024,49,-0.471428571428571,7
"Massachusetts",2024-12-14,"2024/50",66,43,23,2024,50,3.07142857142857,7
"Massachusetts",2024-12-21,"2024/51",48,37,11,2024,51,1.87142857142857,7
"Massachusetts",2024-12-28,"2024/52",65,48,17,2024,52,-4.51428571428571,7
"Massachusetts",2025-01-04,"2025/01",74,49,25,2025,1,4.02857142857143,7
"Massachusetts",2025-01-11,"2025/02",53,41,12,2025,2,-4.34285714285714,7
"Massachusetts",2025-01-18,"2025/03",43,23,20,2025,3,-2.24285714285714,7
"Massachusetts",2025-01-25,"2025/04",62,44,18,2025,4,-7.35714285714286,7
"Massachusetts",2025-02-01,"2025/05",61,42,19,2025,5,-2,7
"Massachusetts",2025-02-08,"2025/06",53,32,21,2025,6,-2.78571428571429,7
"Massachusetts",2025-02-15,"2025/07",74,53,21,2025,7,-3.28571428571429,7
"Massachusetts",2025-02-22,"2025/08",56,34,22,2025,8,-5.58571428571429,7
"Massachusetts",2025-03-01,"2025/09",72,50,22,2025,9,3.25714285714286,7
"Massachusetts",2025-03-08,"2025/10",81,52,29,2025,10,1.61428571428571,7
"Massachusetts",2025-03-15,"2025/11",57,37,20,2025,11,5.04285714285714,7
"Massachusetts",2025-03-22,"2025/12",61,43,18,2025,12,7.91428571428571,7
"Massachusetts",2025-03-29,"2025/13",58,37,21,2025,13,4.24285714285714,7
"Massachusetts",2025-04-05,"2025/14",58,38,20,2025,14,8.44285714285714,7
"Massachusetts",2025-04-12,"2025/15",46,33,13,2025,15,3.85714285714286,7
"Massachusetts",2025-04-19,"2025/16",39,29,10,2025,16,10.3571428571429,7
"Massachusetts",2025-04-26,"2025/17",50,31,19,2025,17,13.6,7
"Massachusetts",2025-05-03,"2025/18",57,40,17,2025,18,15.4571428571429,7
"Massachusetts",2025-05-10,"2025/19",42,22,20,2025,19,14.1857142857143,7
"Massachusetts",2025-05-17,"2025/20",41,26,15,2025,20,16.2714285714286,7
"Massachusetts",2025-05-24,"2025/21",54,34,20,2025,21,11.4142857142857,7
"Massachusetts",2025-05-31,"2025/22",57,39,18,2025,22,16.1571428571429,7
"Massachusetts",2025-06-07,"2025/23",43,25,18,2025,23,18.8857142857143,7
"Massachusetts",2025-06-14,"2025/24",46,33,13,2025,24,17.6,7
"Massachusetts",2025-06-21,"2025/25",49,26,23,2025,25,20.5142857142857,7
"Massachusetts",2025-06-28,"2025/26",51,29,22,2025,26,25.4857142857143,7
"Massachusetts",2025-07-05,"2025/27",37,26,11,2025,27,24.8571428571429,7
"Massachusetts",2025-07-12,"2025/28",35,24,11,2025,28,23.6142857142857,7
"Massachusetts",2025-07-19,"2025/29",59,38,21,2025,29,24.7857142857143,7
"Massachusetts",2025-07-26,"2025/30",55,40,15,2025,30,23.5428571428571,7
"Massachusetts",2025-08-02,"2025/31",50,38,12,2025,31,23.6,7
"Massachusetts",2025-08-09,"2025/32",38,25,13,2025,32,21.6142857142857,7
"Massachusetts",2025-08-16,"2025/33",53,41,12,2025,33,25.2571428571429,7
"Massachusetts",2025-08-23,"2025/34",56,34,22,2025,34,19.5428571428571,7
"Massachusetts",2025-08-30,"2025/35",50,27,23,2025,35,20.4857142857143,7
"Massachusetts",2025-09-06,"2025/36",53,38,15,2025,36,20.2142857142857,7
"Massachusetts",2025-09-13,"2025/37",50,34,16,2025,37,16.7142857142857,7
"Massachusetts",2025-09-20,"2025/38",50,32,18,2025,38,18.0571428571429,7
"Massachusetts",2025-09-27,"2025/39",52,32,20,2025,39,18.5857142857143,7
"Massachusetts",2025-10-04,"2025/40",49,38,11,2025,40,16.8,7
"Massachusetts",2025-10-11,"2025/41",49,25,24,2025,41,15.5285714285714,7
"Massachusetts",2025-10-18,"2025/42",65,37,28,2025,42,11.4,7
"Massachusetts",2025-10-25,"2025/43",48,40,8,2025,43,12.2,7
"Massachusetts",2025-11-01,"2025/44",63,42,21,2025,44,9.31428571428571,7
"Massachusetts",2025-11-08,"2025/45",37,21,16,2025,45,8.15714285714286,7
"Massachusetts",2025-11-15,"2025/46",61,40,21,2025,46,5.55714285714286,7
"Massachusetts",2025-11-22,"2025/47",42,25,17,2025,47,3.18571428571429,7
"Massachusetts",2025-11-29,"2025/48",48,24,24,2025,48,4.64285714285714,7
"Massachusetts",2025-12-06,"2025/49",57,36,21,2025,49,-0.371428571428571,7
"Massachusetts",2025-12-13,"2025/50",57,34,23,2025,50,-1.5,7
"Massachusetts",2025-12-20,"2025/51",48,32,16,2025,51,0.428571428571429,7
"Massachusetts",2025-12-27,"2025/52",59,43,16,2025,52,-2.61428571428571,7
"Massachusetts",2026-01-03,"2025/53",63,43,20,2025,53,-3.44285714285714,7
"Michigan",2018-01-06,"2018/01",67,43,24,2018,1,-15.8571428571429,7
"Michigan",2018-01-13,"2018/02",90,67,23,2018,2,-1.31428571428571,7
"Michigan",2018-01-20,"2018/03",98,65,33,2018,3,-5.92857142857143,7
"Michigan",2018-01-27,"2018/04",97,68,29,2018,4,2.2,7
"Michigan",2018-02-03,"2018/05",89,55,34,2018,5,-4.47142857142857,7
"Michigan",2018-02-10,"2018/06",92,57,35,2018,6,-9.22857142857143,7
"Michigan",2018-02-17,"2018/07",86,59,27,2018,7,-3.47142857142857,7
"Michigan",2018-02-24,"2018/08",86,53,33,2018,8,3.88571428571429,7
"Michigan",2018-03-03,"2018/09",69,39,30,2018,9,3.65714285714286,7
"Michigan",2018-03-10,"2018/10",73,49,24,2018,10,-1.61428571428571,7
"Michigan",2018-03-17,"2018/11",91,57,34,2018,11,-1.35714285714286,7
"Michigan",2018-03-24,"2018/12",85,54,31,2018,12,-0.128571428571429,7
"Michigan",2018-03-31,"2018/13",69,48,21,2018,13,3.88571428571429,7
"Michigan",2018-04-07,"2018/14",89,62,27,2018,14,-0.514285714285714,7
"Michigan",2018-04-14,"2018/15",75,50,25,2018,15,3.74285714285714,7
"Michigan",2018-04-21,"2018/16",76,48,28,2018,16,2.57142857142857,7
"Michigan",2018-04-28,"2018/17",88,60,28,2018,17,9.64285714285714,7
"Michigan",2018-05-05,"2018/18",67,45,22,2018,18,15.7,7
"Michigan",2018-05-12,"2018/19",72,49,23,2018,19,13.3142857142857,7
"Michigan",2018-05-19,"2018/20",59,33,26,2018,20,16.9,7
"Michigan",2018-05-26,"2018/21",69,46,23,2018,21,18.0285714285714,7
"Michigan",2018-06-02,"2018/22",47,33,14,2018,22,22.9,7
"Michigan",2018-06-09,"2018/23",59,35,24,2018,23,18.1142857142857,7
"Michigan",2018-06-16,"2018/24",56,35,21,2018,24,20.7714285714286,7
"Michigan",2018-06-23,"2018/25",72,43,29,2018,25,21.7857142857143,7
"Michigan",2018-06-30,"2018/26",75,54,21,2018,26,22.1142857142857,7
"Michigan",2018-07-07,"2018/27",61,41,20,2018,27,24.6142857142857,7
"Michigan",2018-07-14,"2018/28",55,36,19,2018,28,23.7285714285714,7
"Michigan",2018-07-21,"2018/29",70,46,24,2018,29,22.6714285714286,7
"Michigan",2018-07-28,"2018/30",72,52,20,2018,30,20.9285714285714,7
"Michigan",2018-08-04,"2018/31",61,43,18,2018,31,21.9428571428571,7
"Michigan",2018-08-11,"2018/32",54,37,17,2018,32,23.6857142857143,7
"Michigan",2018-08-18,"2018/33",55,30,25,2018,33,23.2571428571429,7
"Michigan",2018-08-25,"2018/34",61,38,23,2018,34,20.9428571428571,7
"Michigan",2018-09-01,"2018/35",70,41,29,2018,35,23.0857142857143,7
"Michigan",2018-09-08,"2018/36",72,38,34,2018,36,22.0857142857143,7
"Michigan",2018-09-15,"2018/37",76,52,24,2018,37,18.2,7
"Michigan",2018-09-22,"2018/38",63,29,34,2018,38,21.1857142857143,7
"Michigan",2018-09-29,"2018/39",70,42,28,2018,39,14.7,7
"Michigan",2018-10-06,"2018/40",69,47,22,2018,40,14.7714285714286,7
"Michigan",2018-10-13,"2018/41",67,41,26,2018,41,14.3142857142857,7
"Michigan",2018-10-20,"2018/42",67,42,25,2018,42,7.05714285714286,7
"Michigan",2018-10-27,"2018/43",66,53,13,2018,43,5.38571428571429,7
"Michigan",2018-11-03,"2018/44",73,46,27,2018,44,6.58571428571429,7
"Michigan",2018-11-10,"2018/45",70,39,31,2018,45,4.1,7
"Michigan",2018-11-17,"2018/46",59,34,25,2018,46,-0.728571428571429,7
"Michigan",2018-11-24,"2018/47",83,43,40,2018,47,-0.0571428571428572,7
"Michigan",2018-12-01,"2018/48",70,51,19,2018,48,-1.58571428571429,7
"Michigan",2018-12-08,"2018/49",94,61,33,2018,49,-1.24285714285714,7
"Michigan",2018-12-15,"2018/50",68,45,23,2018,50,-0.871428571428571,7
"Michigan",2018-12-22,"2018/51",88,57,31,2018,51,1,7
"Michigan",2018-12-29,"2018/52",92,57,35,2018,52,1.01428571428571,7
"Michigan",2019-01-05,"2019/01",92,56,36,2019,1,0.157142857142857,7
"Michigan",2019-01-12,"2019/02",76,47,29,2019,2,-1.41428571428571,7
"Michigan",2019-01-19,"2019/03",73,48,25,2019,3,-4,7
"Michigan",2019-01-26,"2019/04",74,47,27,2019,4,-9.98571428571429,7
"Michigan",2019-02-02,"2019/05",76,47,29,2019,5,-13.7428571428571,7
"Michigan",2019-02-09,"2019/06",81,51,30,2019,6,-0.0857142857142849,7
"Michigan",2019-02-16,"2019/07",83,52,31,2019,7,-3.68571428571429,7
"Michigan",2019-02-23,"2019/08",89,56,33,2019,8,-4.61428571428571,7
"Michigan",2019-03-02,"2019/09",105,70,35,2019,9,-5.12857142857143,7
"Michigan",2019-03-09,"2019/10",68,41,27,2019,10,-8.02857142857143,7
"Michigan",2019-03-16,"2019/11",75,48,27,2019,11,3.1,7
"Michigan",2019-03-23,"2019/12",72,42,30,2019,12,0.928571428571429,7
"Michigan",2019-03-30,"2019/13",73,42,31,2019,13,4.6,7
"Michigan",2019-04-06,"2019/14",69,54,15,2019,14,4.04285714285714,7
"Michigan",2019-04-13,"2019/15",89,51,38,2019,15,9.01428571428571,7
"Michigan",2019-04-20,"2019/16",85,50,35,2019,16,6.78571428571429,7
"Michigan",2019-04-27,"2019/17",81,50,31,2019,17,11,7
"Michigan",2019-05-04,"2019/18",71,44,27,2019,18,8.64285714285714,7
"Michigan",2019-05-11,"2019/19",89,56,33,2019,19,11.2285714285714,7
"Michigan",2019-05-18,"2019/20",85,55,30,2019,20,13.1285714285714,7
"Michigan",2019-05-25,"2019/21",65,46,19,2019,21,15.6428571428571,7
"Michigan",2019-06-01,"2019/22",77,57,20,2019,22,17.5571428571429,7
"Michigan",2019-06-08,"2019/23",69,45,24,2019,23,17.5571428571429,7
"Michigan",2019-06-15,"2019/24",59,33,26,2019,24,17.3571428571429,7
"Michigan",2019-06-22,"2019/25",61,39,22,2019,25,17.8571428571429,7
"Michigan",2019-06-29,"2019/26",72,44,28,2019,26,22.4142857142857,7
"Michigan",2019-07-06,"2019/27",78,44,34,2019,27,24.4,7
"Michigan",2019-07-13,"2019/28",69,42,27,2019,28,22.3428571428571,7
"Michigan",2019-07-20,"2019/29",86,49,37,2019,29,25.5,7
"Michigan",2019-07-27,"2019/30",55,30,25,2019,30,21.6571428571429,7
"Michigan",2019-08-03,"2019/31",74,45,29,2019,31,21.9571428571429,7
"Michigan",2019-08-10,"2019/32",49,24,25,2019,32,22.1714285714286,7
"Michigan",2019-08-17,"2019/33",79,41,38,2019,33,21.9428571428571,7
"Michigan",2019-08-24,"2019/34",89,45,44,2019,34,21.1142857142857,7
"Michigan",2019-08-31,"2019/35",81,56,25,2019,35,19.1428571428571,7
"Michigan",2019-09-07,"2019/36",68,41,27,2019,36,18.3714285714286,7
"Michigan",2019-09-14,"2019/37",55,38,17,2019,37,19.4285714285714,7
"Michigan",2019-09-21,"2019/38",63,44,19,2019,38,20.5142857142857,7
"Michigan",2019-09-28,"2019/39",79,49,30,2019,39,18.8571428571429,7
"Michigan",2019-10-05,"2019/40",65,42,23,2019,40,15.7142857142857,7
"Michigan",2019-10-12,"2019/41",74,51,23,2019,41,13.3,7
"Michigan",2019-10-19,"2019/42",88,60,28,2019,42,8.31428571428571,7
"Michigan",2019-10-26,"2019/43",83,54,29,2019,43,9.77142857142857,7
"Michigan",2019-11-02,"2019/44",74,47,27,2019,44,6.32857142857143,7
"Michigan",2019-11-09,"2019/45",67,36,31,2019,45,1.75714285714286,7
"Michigan",2019-11-16,"2019/46",71,43,28,2019,46,-4.28571428571429,7
"Michigan",2019-11-23,"2019/47",73,52,21,2019,47,1.87142857142857,7
"Michigan",2019-11-30,"2019/48",71,42,29,2019,48,3.38571428571429,7
"Michigan",2019-12-07,"2019/49",66,40,26,2019,49,0.2,7
"Michigan",2019-12-14,"2019/50",71,50,21,2019,50,0.142857142857143,7
"Michigan",2019-12-21,"2019/51",65,33,32,2019,51,-2.88571428571429,7
"Michigan",2019-12-28,"2019/52",74,40,34,2019,52,4.25714285714286,7
"Michigan",2020-01-04,"2020/01",73,45,28,2020,1,2.38571428571429,7
"Michigan",2020-01-11,"2020/02",104,66,38,2020,2,0.714285714285714,7
"Michigan",2020-01-18,"2020/03",77,56,21,2020,3,-1.58571428571429,7
"Michigan",2020-01-25,"2020/04",86,53,33,2020,4,-4.01428571428571,7
"Michigan",2020-02-01,"2020/05",92,48,44,2020,5,-0.857142857142857,7
"Michigan",2020-02-08,"2020/06",88,62,26,2020,6,-1.22857142857143,7
"Michigan",2020-02-15,"2020/07",86,55,31,2020,7,-5.3,7
"Michigan",2020-02-22,"2020/08",85,53,32,2020,8,-3.85714285714286,7
"Michigan",2020-02-29,"2020/09",88,63,25,2020,9,-1.9,7
"Michigan",2020-03-07,"2020/10",85,48,37,2020,10,2.2,7
"Michigan",2020-03-14,"2020/11",88,57,31,2020,11,5.98571428571429,7
"Michigan",2020-03-21,"2020/12",88,57,31,2020,12,2.37142857142857,7
"Michigan",2020-03-28,"2020/13",101,61,40,2020,13,4.84285714285714,7
"Michigan",2020-04-04,"2020/14",110,62,48,2020,14,6.62857142857143,7
"Michigan",2020-04-11,"2020/15",123,66,57,2020,15,7.6,7
"Michigan",2020-04-18,"2020/16",107,68,39,2020,16,3.14285714285714,7
"Michigan",2020-04-25,"2020/17",91,52,39,2020,17,5.15714285714286,7
"Michigan",2020-05-02,"2020/18",100,60,40,2020,18,11.8,7
"Michigan",2020-05-09,"2020/19",83,44,39,2020,19,7.58571428571429,7
"Michigan",2020-05-16,"2020/20",87,55,32,2020,20,10.1714285714286,7
"Michigan",2020-05-23,"2020/21",84,57,27,2020,21,15.4428571428571,7
"Michigan",2020-05-30,"2020/22",70,54,16,2020,22,21.1,7
"Michigan",2020-06-06,"2020/23",78,45,33,2020,23,19.6285714285714,7
"Michigan",2020-06-13,"2020/24",88,52,36,2020,24,19.6285714285714,7
"Michigan",2020-06-20,"2020/25",73,44,29,2020,25,20.8,7
"Michigan",2020-06-27,"2020/26",74,51,23,2020,26,21.8428571428571,7
"Michigan",2020-07-04,"2020/27",82,54,28,2020,27,25.1428571428571,7
"Michigan",2020-07-11,"2020/28",79,50,29,2020,28,25.9428571428571,7
"Michigan",2020-07-18,"2020/29",77,56,21,2020,29,23.4714285714286,7
"Michigan",2020-07-25,"2020/30",73,49,24,2020,30,23.3571428571429,7
"Michigan",2020-08-01,"2020/31",80,51,29,2020,31,23.6714285714286,7
"Michigan",2020-08-08,"2020/32",68,44,24,2020,32,19.3857142857143,7
"Michigan",2020-08-15,"2020/33",78,52,26,2020,33,24.2,7
"Michigan",2020-08-22,"2020/34",90,52,38,2020,34,21.3142857142857,7
"Michigan",2020-08-29,"2020/35",91,50,41,2020,35,24.5428571428571,7
"Michigan",2020-09-05,"2020/36",73,47,26,2020,36,19.6142857142857,7
"Michigan",2020-09-12,"2020/37",72,42,30,2020,37,16.8714285714286,7
"Michigan",2020-09-19,"2020/38",76,52,24,2020,38,14.8714285714286,7
"Michigan",2020-09-26,"2020/39",79,50,29,2020,39,17.3,7
"Michigan",2020-10-03,"2020/40",69,38,31,2020,40,11.9714285714286,7
"Michigan",2020-10-10,"2020/41",76,48,28,2020,41,13.5285714285714,7
"Michigan",2020-10-17,"2020/42",78,48,30,2020,42,11.2714285714286,7
"Michigan",2020-10-24,"2020/43",88,56,32,2020,43,9.31428571428571,7
"Michigan",2020-10-31,"2020/44",78,44,34,2020,44,4.27142857142857,7
"Michigan",2020-11-07,"2020/45",96,61,35,2020,45,10.4,7
"Michigan",2020-11-14,"2020/46",102,66,36,2020,46,9.85714285714286,7
"Michigan",2020-11-21,"2020/47",96,67,29,2020,47,5.12857142857143,7
"Michigan",2020-11-28,"2020/48",111,68,43,2020,48,3.42857142857143,7
"Michigan",2020-12-05,"2020/49",113,65,48,2020,49,1.7,7
"Michigan",2020-12-12,"2020/50",124,68,56,2020,50,1.5,7
"Michigan",2020-12-19,"2020/51",93,61,32,2020,51,-1.81428571428571,7
"Michigan",2020-12-26,"2020/52",114,60,54,2020,52,-0.271428571428571,7
"Michigan",2021-01-02,"2020/53",115,69,46,2020,53,-1.38571428571429,7
"Michigan",2021-01-09,"2021/01",83,48,35,2021,1,-1.72857142857143,7
"Michigan",2021-01-16,"2021/02",96,66,30,2021,2,-0.685714285714286,7
"Michigan",2021-01-23,"2021/03",92,58,34,2021,3,-2.82857142857143,7
"Michigan",2021-01-30,"2021/04",75,41,34,2021,4,-6.11428571428571,7
"Michigan",2021-02-06,"2021/05",105,63,42,2021,5,-5.28571428571429,7
"Michigan",2021-02-13,"2021/06",92,60,32,2021,6,-11.3285714285714,7
"Michigan",2021-02-20,"2021/07",77,48,29,2021,7,-10.4285714285714,7
"Michigan",2021-02-27,"2021/08",90,60,30,2021,8,-0.614285714285714,7
"Michigan",2021-03-06,"2021/09",87,55,32,2021,9,0.114285714285714,7
"Michigan",2021-03-13,"2021/10",71,37,34,2021,10,6.47142857142857,7
"Michigan",2021-03-20,"2021/11",95,67,28,2021,11,2.28571428571429,7
"Michigan",2021-03-27,"2021/12",76,58,18,2021,12,9.94285714285714,7
"Michigan",2021-04-03,"2021/13",81,56,25,2021,13,4.74285714285714,7
"Michigan",2021-04-10,"2021/14",100,66,34,2021,14,15.1,7
"Michigan",2021-04-17,"2021/15",96,66,30,2021,15,8.17142857142857,7
"Michigan",2021-04-24,"2021/16",100,58,42,2021,16,5.64285714285714,7
"Michigan",2021-05-01,"2021/17",89,58,31,2021,17,11.0571428571429,7
"Michigan",2021-05-08,"2021/18",90,62,28,2021,18,11.4142857142857,7
"Michigan",2021-05-15,"2021/19",109,67,42,2021,19,9.74285714285714,7
"Michigan",2021-05-22,"2021/20",87,50,37,2021,20,20.2,7
"Michigan",2021-05-29,"2021/21",73,53,20,2021,21,15.9285714285714,7
"Michigan",2021-06-05,"2021/22",99,65,34,2021,22,18.7857142857143,7
"Michigan",2021-06-12,"2021/23",82,55,27,2021,23,23.9142857142857,7
"Michigan",2021-06-19,"2021/24",66,44,22,2021,24,20.9714285714286,7
"Michigan",2021-06-26,"2021/25",75,42,33,2021,25,19.7142857142857,7
"Michigan",2021-07-03,"2021/26",61,36,25,2021,26,22.0571428571429,7
"Michigan",2021-07-10,"2021/27",77,45,32,2021,27,23.0857142857143,7
"Michigan",2021-07-17,"2021/28",72,42,30,2021,28,21.0142857142857,7
"Michigan",2021-07-24,"2021/29",66,45,21,2021,29,21.9428571428571,7
"Michigan",2021-07-31,"2021/30",60,49,11,2021,30,23.0857142857143,7
"Michigan",2021-08-07,"2021/31",87,57,30,2021,31,21.1285714285714,7
"Michigan",2021-08-14,"2021/32",84,57,27,2021,32,24.9142857142857,7
"Michigan",2021-08-21,"2021/33",99,63,36,2021,33,22.7857142857143,7
"Michigan",2021-08-28,"2021/34",60,36,24,2021,34,25.4857142857143,7
"Michigan",2021-09-04,"2021/35",95,66,29,2021,35,20.7142857142857,7
"Michigan",2021-09-11,"2021/36",86,58,28,2021,36,19.1428571428571,7
"Michigan",2021-09-18,"2021/37",85,56,29,2021,37,20.3857142857143,7
"Michigan",2021-09-25,"2021/38",80,52,28,2021,38,16.0571428571429,7
"Michigan",2021-10-02,"2021/39",101,70,31,2021,39,17.2142857142857,7
"Michigan",2021-10-09,"2021/40",80,56,24,2021,40,18.2142857142857,7
"Michigan",2021-10-16,"2021/41",85,54,31,2021,41,18.0571428571429,7
"Michigan",2021-10-23,"2021/42",96,65,31,2021,42,11.5857142857143,7
"Michigan",2021-10-30,"2021/43",100,67,33,2021,43,8.58571428571429,7
"Michigan",2021-11-06,"2021/44",111,74,37,2021,44,4.48571428571429,7
"Michigan",2021-11-13,"2021/45",103,64,39,2021,45,7.62857142857143,7
"Michigan",2021-11-20,"2021/46",102,64,38,2021,46,2.98571428571429,7
"Michigan",2021-11-27,"2021/47",110,65,45,2021,47,0.614285714285714,7
"Michigan",2021-12-04,"2021/48",125,77,48,2021,48,1.68571428571429,7
"Michigan",2021-12-11,"2021/49",125,77,48,2021,49,0.485714285714286,7
"Michigan",2021-12-18,"2021/50",117,77,40,2021,50,4.58571428571429,7
"Michigan",2021-12-25,"2021/51",104,72,32,2021,51,0.271428571428571,7
"Michigan",2022-01-01,"2021/52",103,66,37,2021,52,0.371428571428571,7
"Michigan",2022-01-08,"2022/01",113,64,49,2022,1,-7.67142857142857,7
"Michigan",2022-01-15,"2022/02",102,62,40,2022,2,-6.04285714285714,7
"Michigan",2022-01-22,"2022/03",92,54,38,2022,3,-5.87142857142857,7
"Michigan",2022-01-29,"2022/04",112,67,45,2022,4,-10.7,7
"Michigan",2022-02-05,"2022/05",113,72,41,2022,5,-6.42857142857143,7
"Michigan",2022-02-12,"2022/06",94,47,47,2022,6,-3.38571428571429,7
"Michigan",2022-02-19,"2022/07",91,55,36,2022,7,-6.38571428571429,7
"Michigan",2022-02-26,"2022/08",84,54,30,2022,8,-2.21428571428571,7
"Michigan",2022-03-05,"2022/09",94,54,40,2022,9,0.514285714285714,7
"Michigan",2022-03-12,"2022/10",82,56,26,2022,10,-0.885714285714286,7
"Michigan",2022-03-19,"2022/11",95,63,32,2022,11,5.58571428571429,7
"Michigan",2022-03-26,"2022/12",81,56,25,2022,12,5.11428571428571,7
"Michigan",2022-04-02,"2022/13",66,44,22,2022,13,0.785714285714286,7
"Michigan",2022-04-09,"2022/14",91,58,33,2022,14,4.57142857142857,7
"Michigan",2022-04-16,"2022/15",79,55,24,2022,15,8.64285714285714,7
"Michigan",2022-04-23,"2022/16",67,51,16,2022,16,6.71428571428571,7
"Michigan",2022-04-30,"2022/17",78,53,25,2022,17,8.6,7
"Michigan",2022-05-07,"2022/18",91,55,36,2022,18,10.4571428571429,7
"Michigan",2022-05-14,"2022/19",74,47,27,2022,19,19.4857142857143,7
"Michigan",2022-05-21,"2022/20",57,37,20,2022,20,17.2714285714286,7
"Michigan",2022-05-28,"2022/21",72,44,28,2022,21,15.5428571428571,7
"Michigan",2022-06-04,"2022/22",73,42,31,2022,22,20.8142857142857,7
"Michigan",2022-06-11,"2022/23",82,49,33,2022,23,17.7285714285714,7
"Michigan",2022-06-18,"2022/24",70,50,20,2022,24,23.1142857142857,7
"Michigan",2022-06-25,"2022/25",72,43,29,2022,25,24.3571428571429,7
"Michigan",2022-07-02,"2022/26",81,50,31,2022,26,22.4285714285714,7
"Michigan",2022-07-09,"2022/27",74,50,24,2022,27,22.8571428571429,7
"Michigan",2022-07-16,"2022/28",59,38,21,2022,28,21.3142857142857,7
"Michigan",2022-07-23,"2022/29",61,40,21,2022,29,25,7
"Michigan",2022-07-30,"2022/30",69,40,29,2022,30,21.9428571428571,7
"Michigan",2022-08-06,"2022/31",74,51,23,2022,31,24.2571428571429,7
"Michigan",2022-08-13,"2022/32",80,46,34,2022,32,21.1,7
"Michigan",2022-08-20,"2022/33",69,48,21,2022,33,20.9857142857143,7
"Michigan",2022-08-27,"2022/34",67,46,21,2022,34,21.4142857142857,7
"Michigan",2022-09-03,"2022/35",84,46,38,2022,35,23.3142857142857,7
"Michigan",2022-09-10,"2022/36",76,49,27,2022,36,20.1714285714286,7
"Michigan",2022-09-17,"2022/37",71,38,33,2022,37,19.1714285714286,7
"Michigan",2022-09-24,"2022/38",82,51,31,2022,38,17.9428571428571,7
"Michigan",2022-10-01,"2022/39",68,42,26,2022,39,11.5428571428571,7
"Michigan",2022-10-08,"2022/40",75,53,22,2022,40,11.4571428571429,7
"Michigan",2022-10-15,"2022/41",68,50,18,2022,41,11.2428571428571,7
"Michigan",2022-10-22,"2022/42",102,67,35,2022,42,7.67142857142857,7
"Michigan",2022-10-29,"2022/43",81,47,34,2022,43,12.1285714285714,7
"Michigan",2022-11-05,"2022/44",68,44,24,2022,44,13.4,7
"Michigan",2022-11-12,"2022/45",80,59,21,2022,45,9.24285714285714,7
"Michigan",2022-11-19,"2022/46",88,55,33,2022,46,-1.58571428571429,7
"Michigan",2022-11-26,"2022/47",87,49,38,2022,47,1,7
"Michigan",2022-12-03,"2022/48",76,49,27,2022,48,2.81428571428571,7
"Michigan",2022-12-10,"2022/49",94,63,31,2022,49,1.34285714285714,7
"Michigan",2022-12-17,"2022/50",75,54,21,2022,50,-0.0428571428571429,7
"Michigan",2022-12-24,"2022/51",92,57,35,2022,51,-5.71428571428571,7
"Michigan",2022-12-31,"2022/52",82,54,28,2022,52,-0.528571428571429,7
"Michigan",2023-01-07,"2023/01",82,54,28,2023,1,3.08571428571429,7
"Michigan",2023-01-14,"2023/02",70,44,26,2023,2,-0.6,7
"Michigan",2023-01-21,"2023/03",68,37,31,2023,3,1.45714285714286,7
"Michigan",2023-01-28,"2023/04",67,44,23,2023,4,-1.72857142857143,7
"Michigan",2023-02-04,"2023/05",81,49,32,2023,5,-8.6,7
"Michigan",2023-02-11,"2023/06",88,44,44,2023,6,1.17142857142857,7
"Michigan",2023-02-18,"2023/07",95,69,26,2023,7,1.64285714285714,7
"Michigan",2023-02-25,"2023/08",77,51,26,2023,8,-0.128571428571429,7
"Michigan",2023-03-04,"2023/09",83,54,29,2023,9,1.67142857142857,7
"Michigan",2023-03-11,"2023/10",81,44,37,2023,10,0.4,7
"Michigan",2023-03-18,"2023/11",77,49,28,2023,11,-0.528571428571429,7
"Michigan",2023-03-25,"2023/12",85,50,35,2023,12,3.45714285714286,7
"Michigan",2023-04-01,"2023/13",82,54,28,2023,13,4.15714285714286,7
"Michigan",2023-04-08,"2023/14",88,57,31,2023,14,7.27142857142857,7
"Michigan",2023-04-15,"2023/15",97,67,30,2023,15,16.0285714285714,7
"Michigan",2023-04-22,"2023/16",76,47,29,2023,16,8.27142857142857,7
"Michigan",2023-04-29,"2023/17",67,43,24,2023,17,6.1,7
"Michigan",2023-05-06,"2023/18",67,42,25,2023,18,8.37142857142857,7
"Michigan",2023-05-13,"2023/19",84,52,32,2023,19,16.3285714285714,7
"Michigan",2023-05-20,"2023/20",60,42,18,2023,20,13.3,7
"Michigan",2023-05-27,"2023/21",84,51,33,2023,21,15.5285714285714,7
"Michigan",2023-06-03,"2023/22",70,44,26,2023,22,23.3142857142857,7
"Michigan",2023-06-10,"2023/23",73,40,33,2023,23,18.9571428571429,7
"Michigan",2023-06-17,"2023/24",73,46,27,2023,24,16.2142857142857,7
