"state","date","temp","deaths","Ni","rr_i","ac_i"
"New York",2019-11-23,1.72857142857143,97,103.375,1.04652054892992,4.59528649537494
"New York",2019-11-30,3.01428571428571,96,107.25,1.05280988568743,5.37975594357063
"New York",2019-12-07,-2.74285714285714,106,111.5,1.02493873905591,2.71301034761855
"New York",2019-12-14,-0.0571428571428573,114,109.875,1.03784764011437,4.00685928919939
"New York",2019-12-21,-4.4,105,109,1.01705389986908,1.82770557781497
"New York",2019-12-28,0.8,97,108.875,1.04200162940124,4.38859908855198
"New York",2020-01-04,2.18571428571429,101,109.625,1.04875244139474,5.0960419036459
"New York",2020-01-11,0.957142857142857,111,111.75,1.04276499564042,4.58299644003855
"New York",2020-01-18,0.614285714285714,128,111.5,1.04110018974303,4.40175806468656
"New York",2020-01-25,-3.2,130,108.75,1.02275752549366,2.41981196495366
"New York",2020-02-01,-0.157142857142857,93,107.875,1.03736408800448,3.88547380817581
"New York",2020-02-08,0.185714285714286,107,115.125,1.03902291956408,4.32378682916778
"New York",2020-02-15,-1.75714285714286,104,128.75,1.02965782320289,3.70845988961047
"New York",2020-02-22,-1.25714285714286,103,148.75,1.03205986124496,4.62076332901411
"New York",2020-02-29,1.51428571428571,118,163.625,1.04547598501002,7.1173400001079
"New York",2020-03-07,3.48571428571429,109,169.25,1.05512543419476,8.84253135702699
"New York",2020-03-14,6.51428571428571,106,171.25,1.07012301452166,11.2216689799936
"New York",2020-03-21,4.55714285714286,123,174,1.06040700233129,9.91206054141158
"New York",2020-03-28,3.48571428571429,151,171.875,1.05512543419476,8.97967549181101
"New York",2020-04-04,6.68571428571429,216,163.75,1.07097828065329,10.8524081831862
"New York",2020-04-11,8.05714285714286,264,149.875,1.07784506336935,10.8244025685933
"New York",2020-04-18,6.35714285714286,222,129.5,1.06933962057915,8.39722076334942
"New York",2020-04-25,6.15714285714286,163,112.25,1.06834340311734,7.1807875422236
"New York",2020-05-02,9.54285714285714,125,105.25,1.08533377084487,8.27522336693812
"New York",2020-05-09,9.22857142857143,128,101.25,1.0837452942389,7.82398879770303
"New York",2020-05-16,10.4142857142857,106,97,1.08975037155087,7.98878923807563
"New York",2020-05-23,15.8285714285714,86,93.625,1.11759680975165,9.85149672666367
"New York",2020-05-30,20.9857142857143,105,93.125,1.14478213197036,11.7776436783947
"New York",2020-06-06,18.1714285714286,101,92.25,1.12986597114296,10.6031477572682
"New York",2020-06-13,20.4428571428571,84,90.75,1.14188965416269,11.2764714771903
"New York",2020-06-20,21.3142857142857,107,90,1.14653640043396,11.5027102794682
"New York",2020-06-27,24.7428571428571,93,89,1.16500296605359,12.6053447129969
"New York",2020-07-04,22.4,94,88.75,1.15235225368864,11.7336191876972
"New York",2020-07-11,25.7714285714286,79,89.375,1.17060071805308,13.025311654817
"New York",2020-07-18,23.8142857142857,82,90.625,1.15997243448911,12.498143442487
"New York",2020-07-25,25.9571428571429,98,90.375,1.17161428612422,13.2378388452253
"New York",2020-08-01,25.7428571428571,89,90.625,1.17044486234886,13.1971749778684
"New York",2020-08-08,22.6285714285714,78,91.5,1.15358039799093,12.1817312782393
"New York",2020-08-15,24.5571428571429,99,93.125,1.16399511746113,13.1203688782465
"New York",2020-08-22,21.3571428571429,91,94.375,1.14676541616006,12.0783082179841
"New York",2020-08-29,21.7,99,95.625,1.1485991895534,12.3714152249825
"New York",2020-09-05,20.0714285714286,89,95.25,1.13991480240524,11.6911236708037
"New York",2020-09-12,20.5571428571429,80,96.25,1.14249798889982,12.0047751198365
"New York",2020-09-19,15.4857142857143,100,103,1.11581253259663,10.6905869122059
"New York",2020-09-26,15.4285714285714,96,103.125,1.11551543014603,10.6789457248926
"New York",2020-10-03,17.2,91,105.375,1.12476249611089,11.6885547599099
"New York",2020-10-10,13.2,109,108.625,1.10398993133195,10.2318924931719
"New York",2020-10-17,11.4285714285714,101,110.875,1.09491364388916,9.61130617464142
"New York",2020-10-24,14.2,96,114.375,1.10914682697289,11.2551990696263
"New York",2020-10-31,6.05714285714286,97,118.375,1.06784564247629,7.52096333839695
"New York",2020-11-07,7.57142857142857,134,124.375,1.07540805705687,8.72122636138289
"New York",2020-11-14,10.1142857142857,101,125.625,1.08822787751685,10.1850240579624
"New York",2020-11-21,3.75714285714286,114,128.125,1.05646093831076,6.84744457531269
"New York",2020-11-28,5.54285714285714,117,134.75,1.06528939157404,8.25854982147412
"New York",2020-12-05,5.02857142857143,127,138.125,1.06273925992575,8.15426756498066
"New York",2020-12-12,0.742857142857143,129,144,1.04172418025223,5.76763222954733
"New York",2020-12-19,-3.65714285714286,128,144.75,1.02058095386017,2.9190169187385
"New York",2020-12-26,1.82857142857143,145,144.125,1.04700836919025,6.47089498891436
"New York",2021-01-02,0.0285714285714286,144,142.625,1.03826229274802,5.25605094329584
"New York",2021-01-09,-1.82857142857143,121,139.5,1.02931513158675,3.97299207099725
"New York",2021-01-16,-0.171428571428571,167,137.5,1.03729502752558,4.9436911859107
"New York",2021-01-23,-1.45714285714286,144,129.5,1.03109837432761,3.90577618556637
"New York",2021-01-30,-7.15714285714286,174,123.75,1.00406934790444,0.501540858930762
"New York",2021-02-06,-4.15714285714286,135,115.625,1.01820563207096,2.06738810108814
"New York",2021-02-13,-7.88571428571429,123,111.625,1.00066597420375,0.0742898953397264
"New York",2021-02-20,-3.94285714285714,133,109.25,1.01922294942836,2.06049836910194
"New York",2021-02-27,1.26882631385732e-16,119,106.625,1.03812405679933,3.91569536377083
"New York",2021-03-06,-1.6,105,106.125,1.03041214641886,3.13223116586744
"New York",2021-03-13,3.47142857142857,103,105.5,1.05505519128909,5.50523112814772
"New York",2021-03-20,0.342857142857143,98,105.625,1.03978410361231,4.04141199067312
"New York",2021-03-27,10.3428571428571,109,105.625,1.0893876798803,8.66686291917163
"New York",2021-04-03,5.34285714285714,103,104.375,1.06429694738387,6.30556528390696
"New York",2021-04-10,11.3142857142857,104,104.5,1.09433064592312,9.00783738049397
"New York",2021-04-17,9.82857142857143,112,101.5,1.08677986080157,8.10482066244997
"New York",2021-04-24,8.1,115,99.125,1.07806035829563,7.17745806764269
"New York",2021-05-01,10.7285714285714,100,97,1.09134764997114,8.11906457803335
"New York",2021-05-08,12.0714285714286,104,93.25,1.09819879934273,8.33823351854869
"New York",2021-05-15,12.1857142857143,98,92.5,1.09878385804387,8.31601848003606
"New York",2021-05-22,19.5,99,91.375,1.13688323603639,11.0017504844487
"New York",2021-05-29,16.7857142857143,104,90.375,1.12259303193636,9.86942279709099
"New York",2021-06-05,16.7142857142857,80,89.375,1.12221940954287,9.73371128230938
"New York",2021-06-12,22.5571428571429,93,91.5,1.1531964623552,12.1553237137693
"New York",2021-06-19,19.5571428571429,98,93.75,1.13718602951314,11.3096625644999
"New York",2021-06-26,20.8714285714286,70,92.5,1.1441725810179,11.6555526372529
"New York",2021-07-03,24.1428571428571,98,96,1.16174998062967,13.3660412303447
"New York",2021-07-10,21.6857142857143,89,97.25,1.14852272381584,12.5760114202205
"New York",2021-07-17,22.3857142857143,91,98.875,1.15227553809821,13.0665308180632
"New York",2021-07-24,21.3428571428571,96,99.25,1.14668907250238,12.696458695721
"New York",2021-07-31,20.7714285714286,97,100.625,1.14363949018237,12.6383566007292
"New York",2021-08-07,20.6,111,101.25,1.14272619797055,12.6460980505944
"New York",2021-08-14,25.8571428571429,88,100.25,1.17106840969869,14.644411829627
"New York",2021-08-21,22.8285714285714,98,101.625,1.15465609793227,13.6117810147218
"New York",2021-08-28,23.7428571428571,108,102,1.15958637145022,14.0376002070156
"New York",2021-09-04,19.5,102,101.25,1.13688323603639,12.1907221510307
"New York",2021-09-11,19,94,101.875,1.13423722984537,12.0569290362309
"New York",2021-09-18,20.5,107,102.125,1.14219378103122,12.713726977836
"New York",2021-09-25,18.7571428571429,102,103.75,1.13295424976645,12.1752519275274
"New York",2021-10-02,14.8857142857143,103,103.5,1.11269689940931,10.4827550926543
"New York",2021-10-09,15.6142857142857,99,103.75,1.11648130245879,10.8241267484596
"New York",2021-10-16,16.8571428571429,101,105.875,1.12296677872057,11.593493185857
"New York",2021-10-23,12.6,102,107.25,1.1009073098628,9.83035436846552
"New York",2021-10-30,9.88571428571429,107,107.875,1.08706930992184,8.6402971016571
"New York",2021-11-06,6.31428571428571,96,110.5,1.06912606723492,7.14455541170563
"New York",2021-11-13,7.5,120,113.75,1.07505013880794,7.94098152377251
"New York",2021-11-20,5,100,111.625,1.0625977650734,6.5758424833836
"New York",2021-11-27,2.11428571428571,105,117.5,1.0484033946911,5.42481921081532
"New York",2021-12-04,1.41428571428571,116,123.875,1.04498887871537,5.33306857554081
"New York",2021-12-11,2.87142857142857,112,124.125,1.05210920809531,6.14770349414568
"New York",2021-12-18,4.81428571428571,107,127.125,1.0616785076182,7.38536216444066
"New York",2021-12-25,-0.928571428571428,128,126.875,1.03364139367507,4.12933523042213
"New York",2022-01-01,3.64285714285714,122,123.5,1.05589841488101,6.5379909094596
"New York",2022-01-08,-3,103,122.875,1.02371123466912,2.84603495722046
"New York",2022-01-15,-5.7,147,121.25,1.01091086040567,1.30866318288101
"New York",2022-01-22,-7.77142857142857,156,115.25,1.00119907288816,0.138027645152875
"New York",2022-02-05,-6.58571428571429,118,107.625,1.00674675818776,0.721253725480266
"New York",2022-02-12,-0.314285714285714,136,104.875,1.03660467555218,3.70335523181918
"New York",2022-02-19,-2.41428571428571,105,100.875,1.02650935905148,2.60507278451781
"New York",2022-02-26,-0.614285714285714,101,98.75,1.03515643155486,3.35379031633717
"New York",2022-03-05,-4.07142857142857,117,99,1.01861243710729,1.80896208066567
"New York",2022-03-12,2.72857142857143,90,97.375,1.05140899682583,4.76118340344084
"New York",2022-03-19,6.41428571428571,99,96.75,1.06962442472726,6.29769004581229
"New York",2022-03-26,6.27142857142857,95,96.625,1.06891255653854,6.22939241830917
"New York",2022-04-02,2.35714285714286,96,97.75,1.04959062768867,4.61845192657824
"New York",2022-04-09,6.9,104,96.125,1.07204832462083,6.46019871037691
"New York",2022-04-16,10.9142857142857,88,94.5,1.09229259654042,7.98471984584863
"New York",2022-04-23,6.77142857142857,103,94.875,1.07140617001537,6.32314855916031
"New York",2022-04-30,9.34285714285714,104,92.75,1.0843226529235,7.2127295667651
"New York",2022-05-07,12,85,90,1.09783329585904,8.02034030168858
"New York",2022-05-14,16.8285714285714,98,90.125,1.12281726507735,9.85815444718291
"New York",2022-05-21,17.8857142857143,104,88.75,1.12836254998821,10.096202068717
"New York",2022-05-28,19,83,86.625,1.13423722984537,10.2520881252859
"New York",2022-06-04,21,91,88.25,1.14485834866877,11.1662279310657
"New York",2022-06-11,19.0857142857143,91,88.75,1.13469039313868,10.5348317596944
"New York",2022-06-18,20.4571428571429,86,86.75,1.14196567828725,10.7844945129085
"New York",2022-06-25,18.9714285714286,82,88,1.13408621563575,10.4044884888503
"New York",2022-07-02,23.0714285714286,86,88.25,1.15596365361861,11.9067692039941
"New York",2022-07-09,22.2285714285714,87,89.75,1.1514320036032,11.8035822183648
"New York",2022-07-16,23.8142857142857,87,89.75,1.15997243448911,12.3774717126974
"New York",2022-07-23,26.7142857142857,96,89.75,1.17575561564305,13.4161098565851
"New York",2022-07-30,24.6285714285714,95,90.125,1.16438264831124,12.7234686986598
"New York",2022-08-06,26.1571428571429,75,90.875,1.17270680245083,13.3833372842375
"New York",2022-08-13,24.6571428571429,96,92.875,1.16453769677485,13.1223219568463
"New York",2022-08-20,22.6428571428571,84,93.125,1.15365720045563,12.4034477371434
"New York",2022-08-27,23.1857142857143,98,96,1.15657948619297,12.9966257001529
"New York",2022-09-03,21.8571428571429,87,94.875,1.14944064874013,12.3348530998624
"New York",2022-09-10,19.5857142857143,87,95.875,1.13733745649203,11.5772399528511
"New York",2022-09-17,18.2142857142857,99,98.75,1.13009165702235,11.3677072573088
"New York",2022-09-24,16.9,101,97.5,1.12319108651588,10.6937555679478
"New York",2022-10-01,13.2857142857143,91,97.625,1.10443100988227,9.23106762534977
"New York",2022-10-08,11.9285714285714,98,99.625,1.09746791402255,8.84785861201649
"New York",2022-10-15,12.2714285714286,107,101.375,1.09922285660488,9.1507532143098
"New York",2022-10-22,9.01428571428571,89,101.75,1.082663575171,7.76882031181395
"New York",2022-10-29,12.0142857142857,95,107,1.09790638682271,9.54178199140175
"New York",2022-11-05,12.5571428571429,110,112.375,1.10068745226735,10.2797142142719
"New York",2022-11-12,12.3,89,112.625,1.09936922843146,10.1798913983259
"New York",2022-11-19,2.41428571428571,102,115.375,1.04987017195958,5.48045962587615
"New York",2022-11-26,2.44285714285714,107,114.5,1.05000997201361,5.45341658477472
"New York",2022-12-03,4.25714285714286,112,114,1.05892550402046,6.34370164173733
"New York",2022-12-10,3.44285714285714,110,115.125,1.05491471950627,5.99295560698776
"New York",2022-12-17,-2.61428571428571,131,114,1.02555304308926,2.84046440289506
"New York",2022-12-24,-3.57142857142857,138,111.25,1.02098870791195,2.28699273273972
"New York",2022-12-31,-0.185714285714285,112,107.75,1.03722597164424,3.86714038630231
"New York",2023-01-07,4.41428571428571,111,109.625,1.05970126862271,6.17603447929282
"New York",2023-01-14,-0.242857142857143,95,105.25,1.03694979408843,3.75038970061808
"New York",2023-01-21,-0.0142857142857144,103,104.5,1.03805494572699,3.83095504225498
"New York",2023-01-28,-0.0428571428571428,121,103.625,1.03791673738482,3.78558488362146
"New York",2023-02-04,-4.38571428571429,101,101.875,1.0171216127449,1.71490240353826
"New York",2023-02-11,1.45714285714286,109,101.5,1.04519761075976,4.38917717079474
"New York",2023-02-18,3.81428571428571,110,99.625,1.056742312396,5.34941471174198
"New York",2023-02-25,0.314285714285714,127,98.125,1.03964566504721,3.74188150207977
"New York",2023-03-04,3.1720657846433e-17,76,94.625,1.03812405679933,3.47500749164656
"New York",2023-03-11,0.685714285714286,89,96.5,1.04144680497838,3.84044260474418
"New York",2023-03-18,2.35714285714286,96,96.375,1.04959062768867,4.55348649027087
"New York",2023-03-25,4.37142857142857,107,96.125,1.05948964011345,5.39735495223242
"New York",2023-04-01,5.1,98,94.375,1.06309307949309,5.60102355289482
"New York",2023-04-08,7.3,94,93.875,1.07404860131696,6.4720650816979
"New York",2023-04-15,14.5571428571429,98,94.625,1.11099440738251,9.45355415722989
"New York",2023-04-22,11.7428571428571,99,96.125,1.096518490266,8.46117959631382
"New York",2023-04-29,9.05714285714286,91,97,1.08287983257435,7.42404052405303
"New York",2023-05-06,10.1714285714286,88,96.25,1.08851771229679,7.8270015382563
"New York",2023-05-13,15.8714285714286,94,94.625,1.1178200449187,9.97362840388392
"New York",2023-05-20,14.1714285714286,93,92.5,1.10899915334076,9.09146021766395
"New York",2023-05-27,15.9285714285714,94,91.25,1.11811776117228,9.63963374991009
"New York",2023-06-03,21.4857142857143,100,91,1.14745273784439,11.6939013706541
"New York",2023-06-10,15.2,110,88.5,1.11432781121455,9.07992351143034
"New York",2023-06-17,18.7428571428571,106,87,1.13287882556007,10.2044963352642
"New York",2023-06-24,20.0142857142857,85,84.125,1.13961128235024,10.3059695087369
"New York",2023-07-01,22.4428571428571,75,83.875,1.15258243110648,11.1036322120321
"New York",2023-07-08,24.3285714285714,77,84.625,1.1627558852638,11.8453210729822
"New York",2023-07-15,22.9857142857143,83,88,1.15550199438594,11.8426238746864
"New York",2023-07-22,22.6,92,88.125,1.1534268084001,11.7222327344837
"New York",2023-07-29,23.0428571428571,80,86.75,1.15580974671721,11.694394831077
"New York",2023-08-05,19.3714285714286,98,90,1.13620224546057,10.7887501018642
"New York",2023-08-12,21.3428571428571,83,91,1.14668907250238,11.6410855547669
