"state","residence_state_code","mmwr_week","mmwr_week_code","year","week","week_end_date","icd_subchapter","icd_subchapter_code","deaths","tmean_C_weekly","n_days_weather"
"Alabama","01","2021 Week 50 ending December 18, 2021","2021/50",2021,50,2021-12-18,"Renal failure","N17-N19",30,13.7,7
"Alabama","01","2021 Week 51 ending December 25, 2021","2021/51",2021,51,2021-12-25,"Renal failure","N17-N19",33,10.1142857142857,7
"Alabama","01","2021 Week 52 ending January 01, 2022","2021/52",2021,52,2022-01-01,"Renal failure","N17-N19",37,20.8857142857143,7
"Alabama","01","2022 Week 01 ending January 08, 2022","2022/01",2022,1,2022-01-08,"Renal failure","N17-N19",41,8,7
"Alabama","01","2022 Week 02 ending January 15, 2022","2022/02",2022,2,2022-01-15,"Renal failure","N17-N19",45,8.81428571428571,7
"Alabama","01","2022 Week 03 ending January 22, 2022","2022/03",2022,3,2022-01-22,"Renal failure","N17-N19",35,5.4,7
"Alabama","01","2022 Week 04 ending January 29, 2022","2022/04",2022,4,2022-01-29,"Renal failure","N17-N19",61,5.35714285714286,7
"Alabama","01","2022 Week 05 ending February 05, 2022","2022/05",2022,5,2022-02-05,"Renal failure","N17-N19",42,9.8,7
"Alabama","01","2022 Week 06 ending February 12, 2022","2022/06",2022,6,2022-02-12,"Renal failure","N17-N19",47,8.74285714285714,7
"Alabama","01","2022 Week 07 ending February 19, 2022","2022/07",2022,7,2022-02-19,"Renal failure","N17-N19",47,10.2571428571429,7
"Alabama","01","2022 Week 08 ending February 26, 2022","2022/08",2022,8,2022-02-26,"Renal failure","N17-N19",40,15.3857142857143,7
"Alabama","01","2022 Week 09 ending March 05, 2022","2022/09",2022,9,2022-03-05,"Renal failure","N17-N19",42,13.9857142857143,7
"Alabama","01","2022 Week 10 ending March 12, 2022","2022/10",2022,10,2022-03-12,"Renal failure","N17-N19",48,14.8571428571429,7
"Alabama","01","2022 Week 11 ending March 19, 2022","2022/11",2022,11,2022-03-19,"Renal failure","N17-N19",31,13.1428571428571,7
"Alabama","01","2022 Week 12 ending March 26, 2022","2022/12",2022,12,2022-03-26,"Renal failure","N17-N19",34,15.2,7
"Alabama","01","2022 Week 13 ending April 02, 2022","2022/13",2022,13,2022-04-02,"Renal failure","N17-N19",35,16.2285714285714,7
"Alabama","01","2022 Week 14 ending April 09, 2022","2022/14",2022,14,2022-04-09,"Renal failure","N17-N19",34,15.8714285714286,7
"Alabama","01","2022 Week 15 ending April 16, 2022","2022/15",2022,15,2022-04-16,"Renal failure","N17-N19",33,19.1,7
"Alabama","01","2022 Week 16 ending April 23, 2022","2022/16",2022,16,2022-04-23,"Renal failure","N17-N19",31,18.8142857142857,7
"Alabama","01","2022 Week 17 ending April 30, 2022","2022/17",2022,17,2022-04-30,"Renal failure","N17-N19",32,21.4428571428571,7
"Alabama","01","2022 Week 18 ending May 07, 2022","2022/18",2022,18,2022-05-07,"Renal failure","N17-N19",27,24.4571428571429,7
"Alabama","01","2022 Week 19 ending May 14, 2022","2022/19",2022,19,2022-05-14,"Renal failure","N17-N19",33,23.1857142857143,7
"Alabama","01","2022 Week 20 ending May 21, 2022","2022/20",2022,20,2022-05-21,"Renal failure","N17-N19",39,26.0571428571429,7
"Alabama","01","2022 Week 21 ending May 28, 2022","2022/21",2022,21,2022-05-28,"Renal failure","N17-N19",34,23,7
"Alabama","01","2022 Week 22 ending June 04, 2022","2022/22",2022,22,2022-06-04,"Renal failure","N17-N19",26,25.6428571428571,7
"Alabama","01","2022 Week 23 ending June 11, 2022","2022/23",2022,23,2022-06-11,"Renal failure","N17-N19",25,27.0714285714286,7
"Alabama","01","2022 Week 24 ending June 18, 2022","2022/24",2022,24,2022-06-18,"Renal failure","N17-N19",27,28.9428571428571,7
"Alabama","01","2022 Week 25 ending June 25, 2022","2022/25",2022,25,2022-06-25,"Renal failure","N17-N19",30,29.5,7
"Alabama","01","2022 Week 26 ending July 02, 2022","2022/26",2022,26,2022-07-02,"Renal failure","N17-N19",38,27.4571428571429,7
"Alabama","01","2022 Week 27 ending July 09, 2022","2022/27",2022,27,2022-07-09,"Renal failure","N17-N19",24,29.1285714285714,7
"Alabama","01","2022 Week 28 ending July 16, 2022","2022/28",2022,28,2022-07-16,"Renal failure","N17-N19",29,27.1428571428571,7
"Alabama","01","2022 Week 29 ending July 23, 2022","2022/29",2022,29,2022-07-23,"Renal failure","N17-N19",32,28.4857142857143,7
"Alabama","01","2022 Week 30 ending July 30, 2022","2022/30",2022,30,2022-07-30,"Renal failure","N17-N19",28,28.7285714285714,7
"Alabama","01","2022 Week 31 ending August 06, 2022","2022/31",2022,31,2022-08-06,"Renal failure","N17-N19",36,28.5285714285714,7
"Alabama","01","2022 Week 32 ending August 13, 2022","2022/32",2022,32,2022-08-13,"Renal failure","N17-N19",29,26.8571428571429,7
"Alabama","01","2022 Week 33 ending August 20, 2022","2022/33",2022,33,2022-08-20,"Renal failure","N17-N19",36,27.3857142857143,7
"Alabama","01","2022 Week 34 ending August 27, 2022","2022/34",2022,34,2022-08-27,"Renal failure","N17-N19",30,25.0714285714286,7
"Alabama","01","2022 Week 35 ending September 03, 2022","2022/35",2022,35,2022-09-03,"Renal failure","N17-N19",34,26.7857142857143,7
"Alabama","01","2022 Week 36 ending September 10, 2022","2022/36",2022,36,2022-09-10,"Renal failure","N17-N19",40,25.5142857142857,7
"Alabama","01","2022 Week 37 ending September 17, 2022","2022/37",2022,37,2022-09-17,"Renal failure","N17-N19",33,23.7285714285714,7
"Alabama","01","2022 Week 38 ending September 24, 2022","2022/38",2022,38,2022-09-24,"Renal failure","N17-N19",39,25.4142857142857,7
"Alabama","01","2022 Week 39 ending October 01, 2022","2022/39",2022,39,2022-10-01,"Renal failure","N17-N19",27,21.3142857142857,7
"Alabama","01","2022 Week 40 ending October 08, 2022","2022/40",2022,40,2022-10-08,"Renal failure","N17-N19",45,20.7857142857143,7
"Alabama","01","2022 Week 41 ending October 15, 2022","2022/41",2022,41,2022-10-15,"Renal failure","N17-N19",28,19.4142857142857,7
"Alabama","01","2022 Week 42 ending October 22, 2022","2022/42",2022,42,2022-10-22,"Renal failure","N17-N19",32,14.1714285714286,7
"Alabama","01","2022 Week 43 ending October 29, 2022","2022/43",2022,43,2022-10-29,"Renal failure","N17-N19",41,17.5142857142857,7
"Alabama","01","2022 Week 44 ending November 05, 2022","2022/44",2022,44,2022-11-05,"Renal failure","N17-N19",21,18.5428571428571,7
"Alabama","01","2022 Week 45 ending November 12, 2022","2022/45",2022,45,2022-11-12,"Renal failure","N17-N19",27,19.5285714285714,7
"Alabama","01","2022 Week 46 ending November 19, 2022","2022/46",2022,46,2022-11-19,"Renal failure","N17-N19",35,7.84285714285714,7
"Alabama","01","2022 Week 47 ending November 26, 2022","2022/47",2022,47,2022-11-26,"Renal failure","N17-N19",23,12.5571428571429,7
"Alabama","01","2022 Week 48 ending December 03, 2022","2022/48",2022,48,2022-12-03,"Renal failure","N17-N19",39,14.0857142857143,7
"Alabama","01","2022 Week 49 ending December 10, 2022","2022/49",2022,49,2022-12-10,"Renal failure","N17-N19",33,18.9571428571429,7
"Alabama","01","2022 Week 50 ending December 17, 2022","2022/50",2022,50,2022-12-17,"Renal failure","N17-N19",24,12.9857142857143,7
"Alabama","01","2022 Week 51 ending December 24, 2022","2022/51",2022,51,2022-12-24,"Renal failure","N17-N19",39,3.62857142857143,7
"Alabama","01","2022 Week 52 ending December 31, 2022","2022/52",2022,52,2022-12-31,"Renal failure","N17-N19",42,7.97142857142857,7
"Alabama","01","2023 Week 01 ending January 07, 2023","2023/01",2023,1,2023-01-07,"Renal failure","N17-N19",34,14.8714285714286,7
"Alabama","01","2023 Week 02 ending January 14, 2023","2023/02",2023,2,2023-01-14,"Renal failure","N17-N19",25,10.9285714285714,7
"Alabama","01","2023 Week 03 ending January 21, 2023","2023/03",2023,3,2023-01-21,"Renal failure","N17-N19",43,12.5428571428571,7
"Alabama","01","2023 Week 04 ending January 28, 2023","2023/04",2023,4,2023-01-28,"Renal failure","N17-N19",43,8.3,7
"Alabama","01","2023 Week 05 ending February 04, 2023","2023/05",2023,5,2023-02-04,"Renal failure","N17-N19",31,11.7857142857143,7
"Alabama","01","2023 Week 06 ending February 11, 2023","2023/06",2023,6,2023-02-11,"Renal failure","N17-N19",43,13.7,7
"Alabama","01","2023 Week 07 ending February 18, 2023","2023/07",2023,7,2023-02-18,"Renal failure","N17-N19",34,12.3,7
"Alabama","01","2023 Week 08 ending February 25, 2023","2023/08",2023,8,2023-02-25,"Renal failure","N17-N19",44,19.0714285714286,7
"Alabama","01","2023 Week 09 ending March 04, 2023","2023/09",2023,9,2023-03-04,"Renal failure","N17-N19",31,20.7285714285714,7
"Alabama","01","2023 Week 10 ending March 11, 2023","2023/10",2023,10,2023-03-11,"Renal failure","N17-N19",34,17.5571428571429,7
"Alabama","01","2023 Week 11 ending March 18, 2023","2023/11",2023,11,2023-03-18,"Renal failure","N17-N19",16,11.4428571428571,7
"Alabama","01","2023 Week 12 ending March 25, 2023","2023/12",2023,12,2023-03-25,"Renal failure","N17-N19",39,13.8428571428571,7
"Alabama","01","2023 Week 13 ending April 01, 2023","2023/13",2023,13,2023-04-01,"Renal failure","N17-N19",40,18.7571428571429,7
"Alabama","01","2023 Week 14 ending April 08, 2023","2023/14",2023,14,2023-04-08,"Renal failure","N17-N19",24,19.8857142857143,7
"Alabama","01","2023 Week 15 ending April 15, 2023","2023/15",2023,15,2023-04-15,"Renal failure","N17-N19",31,17.0428571428571,7
"Alabama","01","2023 Week 16 ending April 22, 2023","2023/16",2023,16,2023-04-22,"Renal failure","N17-N19",37,18.9714285714286,7
"Alabama","01","2023 Week 17 ending April 29, 2023","2023/17",2023,17,2023-04-29,"Renal failure","N17-N19",38,19.0142857142857,7
"Alabama","01","2023 Week 18 ending May 06, 2023","2023/18",2023,18,2023-05-06,"Renal failure","N17-N19",32,18.0857142857143,7
"Alabama","01","2023 Week 19 ending May 13, 2023","2023/19",2023,19,2023-05-13,"Renal failure","N17-N19",33,24.0285714285714,7
"Alabama","01","2023 Week 20 ending May 20, 2023","2023/20",2023,20,2023-05-20,"Renal failure","N17-N19",29,24.3428571428571,7
"Alabama","01","2023 Week 21 ending May 27, 2023","2023/21",2023,21,2023-05-27,"Renal failure","N17-N19",43,21.5428571428571,7
"Alabama","01","2023 Week 22 ending June 03, 2023","2023/22",2023,22,2023-06-03,"Renal failure","N17-N19",29,23.1142857142857,7
"Alabama","01","2023 Week 23 ending June 10, 2023","2023/23",2023,23,2023-06-10,"Renal failure","N17-N19",24,25.8142857142857,7
"Alabama","01","2023 Week 24 ending June 17, 2023","2023/24",2023,24,2023-06-17,"Renal failure","N17-N19",34,24.6142857142857,7
"Alabama","01","2023 Week 25 ending June 24, 2023","2023/25",2023,25,2023-06-24,"Renal failure","N17-N19",43,24.5714285714286,7
"Alabama","01","2023 Week 26 ending July 01, 2023","2023/26",2023,26,2023-07-01,"Renal failure","N17-N19",37,29.0428571428571,7
"Alabama","01","2023 Week 27 ending July 08, 2023","2023/27",2023,27,2023-07-08,"Renal failure","N17-N19",44,28.2142857142857,7
"Alabama","01","2023 Week 28 ending July 15, 2023","2023/28",2023,28,2023-07-15,"Renal failure","N17-N19",33,27.6142857142857,7
"Alabama","01","2023 Week 29 ending July 22, 2023","2023/29",2023,29,2023-07-22,"Renal failure","N17-N19",36,29.1142857142857,7
"Alabama","01","2023 Week 30 ending July 29, 2023","2023/30",2023,30,2023-07-29,"Renal failure","N17-N19",29,28.7,7
"Alabama","01","2023 Week 31 ending August 05, 2023","2023/31",2023,31,2023-08-05,"Renal failure","N17-N19",31,28.2571428571429,7
"Alabama","01","2023 Week 32 ending August 12, 2023","2023/32",2023,32,2023-08-12,"Renal failure","N17-N19",25,27.7571428571429,7
"Alabama","01","2023 Week 33 ending August 19, 2023","2023/33",2023,33,2023-08-19,"Renal failure","N17-N19",32,27.9857142857143,7
"Alabama","01","2023 Week 34 ending August 26, 2023","2023/34",2023,34,2023-08-26,"Renal failure","N17-N19",26,30.6857142857143,7
"Alabama","01","2023 Week 35 ending September 02, 2023","2023/35",2023,35,2023-09-02,"Renal failure","N17-N19",24,27.1714285714286,7
"Alabama","01","2023 Week 36 ending September 09, 2023","2023/36",2023,36,2023-09-09,"Renal failure","N17-N19",30,26.9571428571429,7
"Alabama","01","2023 Week 37 ending September 16, 2023","2023/37",2023,37,2023-09-16,"Renal failure","N17-N19",35,26.2285714285714,7
"Alabama","01","2023 Week 38 ending September 23, 2023","2023/38",2023,38,2023-09-23,"Renal failure","N17-N19",25,24.0571428571429,7
"Alabama","01","2023 Week 39 ending September 30, 2023","2023/39",2023,39,2023-09-30,"Renal failure","N17-N19",33,24.7571428571429,7
"Alabama","01","2023 Week 40 ending October 07, 2023","2023/40",2023,40,2023-10-07,"Renal failure","N17-N19",26,23.4714285714286,7
"Alabama","01","2023 Week 41 ending October 14, 2023","2023/41",2023,41,2023-10-14,"Renal failure","N17-N19",37,18.3857142857143,7
"Alabama","01","2023 Week 42 ending October 21, 2023","2023/42",2023,42,2023-10-21,"Renal failure","N17-N19",41,16.0285714285714,7
"Alabama","01","2023 Week 43 ending October 28, 2023","2023/43",2023,43,2023-10-28,"Renal failure","N17-N19",38,20.5857142857143,7
"Alabama","01","2023 Week 44 ending November 04, 2023","2023/44",2023,44,2023-11-04,"Renal failure","N17-N19",39,14,7
"Alabama","01","2023 Week 45 ending November 11, 2023","2023/45",2023,45,2023-11-11,"Renal failure","N17-N19",23,17.6571428571429,7
"Alabama","01","2023 Week 46 ending November 18, 2023","2023/46",2023,46,2023-11-18,"Renal failure","N17-N19",33,15.6428571428571,7
"Alabama","01","2023 Week 47 ending November 25, 2023","2023/47",2023,47,2023-11-25,"Renal failure","N17-N19",38,13,7
"Alabama","01","2023 Week 48 ending December 02, 2023","2023/48",2023,48,2023-12-02,"Renal failure","N17-N19",38,10.8714285714286,7
"Alabama","01","2023 Week 49 ending December 09, 2023","2023/49",2023,49,2023-12-09,"Renal failure","N17-N19",32,12.2285714285714,7
"Alabama","01","2023 Week 50 ending December 16, 2023","2023/50",2023,50,2023-12-16,"Renal failure","N17-N19",38,9.44285714285714,7
"Alabama","01","2023 Week 51 ending December 23, 2023","2023/51",2023,51,2023-12-23,"Renal failure","N17-N19",40,8.38571428571429,7
"Alabama","01","2023 Week 52 ending December 30, 2023","2023/52",2023,52,2023-12-30,"Renal failure","N17-N19",43,10.2571428571429,7
"Alabama","01","2024 Week 01 ending January 06, 2024","2024/01",2024,1,2024-01-06,"Renal failure","N17-N19",37,6.3,7
"Alabama","01","2024 Week 02 ending January 13, 2024","2024/02",2024,2,2024-01-13,"Renal failure","N17-N19",46,8.68571428571429,7
"Alabama","01","2024 Week 03 ending January 20, 2024","2024/03",2024,3,2024-01-20,"Renal failure","N17-N19",41,2.67142857142857,7
"Alabama","01","2024 Week 04 ending January 27, 2024","2024/04",2024,4,2024-01-27,"Renal failure","N17-N19",35,12.7428571428571,7
"Alabama","01","2024 Week 05 ending February 03, 2024","2024/05",2024,5,2024-02-03,"Renal failure","N17-N19",33,9.04285714285714,7
"Alabama","01","2024 Week 06 ending February 10, 2024","2024/06",2024,6,2024-02-10,"Renal failure","N17-N19",33,11.6,7
"Alabama","01","2024 Week 07 ending February 17, 2024","2024/07",2024,7,2024-02-17,"Renal failure","N17-N19",31,12.2571428571429,7
"Alabama","01","2024 Week 08 ending February 24, 2024","2024/08",2024,8,2024-02-24,"Renal failure","N17-N19",46,11.2571428571429,7
"Alabama","01","2024 Week 09 ending March 02, 2024","2024/09",2024,9,2024-03-02,"Renal failure","N17-N19",35,14.7,7
"Alabama","01","2024 Week 10 ending March 09, 2024","2024/10",2024,10,2024-03-09,"Renal failure","N17-N19",30,17.9857142857143,7
"Alabama","01","2024 Week 11 ending March 16, 2024","2024/11",2024,11,2024-03-16,"Renal failure","N17-N19",35,14.8857142857143,7
"Alabama","01","2024 Week 12 ending March 23, 2024","2024/12",2024,12,2024-03-23,"Renal failure","N17-N19",32,13,7
"Alabama","01","2024 Week 13 ending March 30, 2024","2024/13",2024,13,2024-03-30,"Renal failure","N17-N19",40,15.5428571428571,7
"Alabama","01","2024 Week 14 ending April 06, 2024","2024/14",2024,14,2024-04-06,"Renal failure","N17-N19",33,16.6857142857143,7
"Alabama","01","2024 Week 15 ending April 13, 2024","2024/15",2024,15,2024-04-13,"Renal failure","N17-N19",40,17.5285714285714,7
"Alabama","01","2024 Week 16 ending April 20, 2024","2024/16",2024,16,2024-04-20,"Renal failure","N17-N19",37,21.1571428571429,7
"Alabama","01","2024 Week 17 ending April 27, 2024","2024/17",2024,17,2024-04-27,"Renal failure","N17-N19",32,18.5571428571429,7
"Alabama","01","2024 Week 18 ending May 04, 2024","2024/18",2024,18,2024-05-04,"Renal failure","N17-N19",34,23.2,7
"Alabama","01","2024 Week 19 ending May 11, 2024","2024/19",2024,19,2024-05-11,"Renal failure","N17-N19",39,24.5571428571429,7
"Alabama","01","2024 Week 20 ending May 18, 2024","2024/20",2024,20,2024-05-18,"Renal failure","N17-N19",25,22.2142857142857,7
"Alabama","01","2024 Week 21 ending May 25, 2024","2024/21",2024,21,2024-05-25,"Renal failure","N17-N19",42,24.4285714285714,7
"Alabama","01","2024 Week 22 ending June 01, 2024","2024/22",2024,22,2024-06-01,"Renal failure","N17-N19",39,24.7,7
"Alabama","01","2024 Week 23 ending June 08, 2024","2024/23",2024,23,2024-06-08,"Renal failure","N17-N19",27,24.9285714285714,7
"Alabama","01","2024 Week 24 ending June 15, 2024","2024/24",2024,24,2024-06-15,"Renal failure","N17-N19",39,27.0714285714286,7
"Alabama","01","2024 Week 25 ending June 22, 2024","2024/25",2024,25,2024-06-22,"Renal failure","N17-N19",37,28.0428571428571,7
"Alabama","01","2024 Week 26 ending June 29, 2024","2024/26",2024,26,2024-06-29,"Renal failure","N17-N19",31,28.6,7
"Alabama","01","2024 Week 27 ending July 06, 2024","2024/27",2024,27,2024-07-06,"Renal failure","N17-N19",41,28.7571428571429,7
"Alabama","01","2024 Week 28 ending July 13, 2024","2024/28",2024,28,2024-07-13,"Renal failure","N17-N19",36,27.9571428571429,7
"Alabama","01","2024 Week 29 ending July 20, 2024","2024/29",2024,29,2024-07-20,"Renal failure","N17-N19",30,27.5857142857143,7
"Alabama","01","2024 Week 30 ending July 27, 2024","2024/30",2024,30,2024-07-27,"Renal failure","N17-N19",38,25.7857142857143,7
"Alabama","01","2024 Week 31 ending August 03, 2024","2024/31",2024,31,2024-08-03,"Renal failure","N17-N19",32,27.9571428571429,7
"Alabama","01","2024 Week 32 ending August 10, 2024","2024/32",2024,32,2024-08-10,"Renal failure","N17-N19",26,28.9428571428571,7
"Alabama","01","2024 Week 33 ending August 17, 2024","2024/33",2024,33,2024-08-17,"Renal failure","N17-N19",34,28.9428571428571,7
"Alabama","01","2024 Week 34 ending August 24, 2024","2024/34",2024,34,2024-08-24,"Renal failure","N17-N19",35,26.1857142857143,7
"Alabama","01","2024 Week 35 ending August 31, 2024","2024/35",2024,35,2024-08-31,"Renal failure","N17-N19",50,28.6,7
"Alabama","01","2024 Week 36 ending September 07, 2024","2024/36",2024,36,2024-09-07,"Renal failure","N17-N19",29,27.0714285714286,7
"Alabama","01","2024 Week 37 ending September 14, 2024","2024/37",2024,37,2024-09-14,"Renal failure","N17-N19",24,24.0142857142857,7
