"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Kentucky","21","2020 Week 26 ending June 27, 2020","2020/26","Diseases of the genitourinary system","N00-N99",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 27 ending July 04, 2020","2020/27","Diseases of the circulatory system","I00-I99",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 27 ending July 04, 2020","2020/27","Diseases of the genitourinary system","N00-N99",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 28 ending July 11, 2020","2020/28","Diseases of the circulatory system","I00-I99",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 28 ending July 11, 2020","2020/28","Diseases of the genitourinary system","N00-N99",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 29 ending July 18, 2020","2020/29","Diseases of the circulatory system","I00-I99",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 29 ending July 18, 2020","2020/29","Diseases of the genitourinary system","N00-N99",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 30 ending July 25, 2020","2020/30","Diseases of the circulatory system","I00-I99",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 30 ending July 25, 2020","2020/30","Diseases of the genitourinary system","N00-N99",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 31 ending August 01, 2020","2020/31","Diseases of the circulatory system","I00-I99",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 31 ending August 01, 2020","2020/31","Diseases of the genitourinary system","N00-N99",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 32 ending August 08, 2020","2020/32","Diseases of the circulatory system","I00-I99",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 32 ending August 08, 2020","2020/32","Diseases of the genitourinary system","N00-N99",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 33 ending August 15, 2020","2020/33","Diseases of the circulatory system","I00-I99",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 33 ending August 15, 2020","2020/33","Diseases of the genitourinary system","N00-N99",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 34 ending August 22, 2020","2020/34","Diseases of the circulatory system","I00-I99",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 34 ending August 22, 2020","2020/34","Diseases of the genitourinary system","N00-N99",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 35 ending August 29, 2020","2020/35","Diseases of the circulatory system","I00-I99",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 35 ending August 29, 2020","2020/35","Diseases of the genitourinary system","N00-N99",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 36 ending September 05, 2020","2020/36","Diseases of the circulatory system","I00-I99",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 36 ending September 05, 2020","2020/36","Diseases of the genitourinary system","N00-N99",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 37 ending September 12, 2020","2020/37","Diseases of the circulatory system","I00-I99",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 37 ending September 12, 2020","2020/37","Diseases of the genitourinary system","N00-N99",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 38 ending September 19, 2020","2020/38","Diseases of the circulatory system","I00-I99",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 38 ending September 19, 2020","2020/38","Diseases of the genitourinary system","N00-N99",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 39 ending September 26, 2020","2020/39","Diseases of the circulatory system","I00-I99",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 39 ending September 26, 2020","2020/39","Diseases of the genitourinary system","N00-N99",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 40 ending October 03, 2020","2020/40","Diseases of the circulatory system","I00-I99",83,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 40 ending October 03, 2020","2020/40","Diseases of the genitourinary system","N00-N99",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 41 ending October 10, 2020","2020/41","Diseases of the circulatory system","I00-I99",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 41 ending October 10, 2020","2020/41","Diseases of the genitourinary system","N00-N99",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 42 ending October 17, 2020","2020/42","Diseases of the circulatory system","I00-I99",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 42 ending October 17, 2020","2020/42","Diseases of the genitourinary system","N00-N99",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 43 ending October 24, 2020","2020/43","Diseases of the circulatory system","I00-I99",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 43 ending October 24, 2020","2020/43","Diseases of the genitourinary system","N00-N99",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 44 ending October 31, 2020","2020/44","Diseases of the circulatory system","I00-I99",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 44 ending October 31, 2020","2020/44","Diseases of the genitourinary system","N00-N99",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 45 ending November 07, 2020","2020/45","Diseases of the circulatory system","I00-I99",76,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 45 ending November 07, 2020","2020/45","Diseases of the genitourinary system","N00-N99",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 46 ending November 14, 2020","2020/46","Diseases of the circulatory system","I00-I99",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 46 ending November 14, 2020","2020/46","Diseases of the genitourinary system","N00-N99",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 47 ending November 21, 2020","2020/47","Diseases of the circulatory system","I00-I99",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 47 ending November 21, 2020","2020/47","Diseases of the genitourinary system","N00-N99",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 48 ending November 28, 2020","2020/48","Diseases of the circulatory system","I00-I99",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 48 ending November 28, 2020","2020/48","Diseases of the genitourinary system","N00-N99",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 49 ending December 05, 2020","2020/49","Diseases of the circulatory system","I00-I99",68,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 49 ending December 05, 2020","2020/49","Diseases of the genitourinary system","N00-N99",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 50 ending December 12, 2020","2020/50","Diseases of the circulatory system","I00-I99",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 50 ending December 12, 2020","2020/50","Diseases of the genitourinary system","N00-N99",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 51 ending December 19, 2020","2020/51","Diseases of the circulatory system","I00-I99",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 51 ending December 19, 2020","2020/51","Diseases of the genitourinary system","N00-N99",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 52 ending December 26, 2020","2020/52","Diseases of the circulatory system","I00-I99",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 52 ending December 26, 2020","2020/52","Diseases of the genitourinary system","N00-N99",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 53 ending January 02, 2021","2020/53","Diseases of the circulatory system","I00-I99",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2020 Week 53 ending January 02, 2021","2020/53","Diseases of the genitourinary system","N00-N99",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 01 ending January 09, 2021","2021/01","Diseases of the circulatory system","I00-I99",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 01 ending January 09, 2021","2021/01","Diseases of the genitourinary system","N00-N99",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 02 ending January 16, 2021","2021/02","Diseases of the circulatory system","I00-I99",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 02 ending January 16, 2021","2021/02","Diseases of the genitourinary system","N00-N99",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 03 ending January 23, 2021","2021/03","Diseases of the circulatory system","I00-I99",70,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 03 ending January 23, 2021","2021/03","Diseases of the genitourinary system","N00-N99",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 04 ending January 30, 2021","2021/04","Diseases of the circulatory system","I00-I99",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 04 ending January 30, 2021","2021/04","Diseases of the genitourinary system","N00-N99",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 05 ending February 06, 2021","2021/05","Diseases of the circulatory system","I00-I99",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 05 ending February 06, 2021","2021/05","Diseases of the genitourinary system","N00-N99",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 06 ending February 13, 2021","2021/06","Diseases of the circulatory system","I00-I99",75,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 06 ending February 13, 2021","2021/06","Diseases of the genitourinary system","N00-N99",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 07 ending February 20, 2021","2021/07","Diseases of the circulatory system","I00-I99",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 07 ending February 20, 2021","2021/07","Diseases of the genitourinary system","N00-N99",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 08 ending February 27, 2021","2021/08","Diseases of the circulatory system","I00-I99",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 08 ending February 27, 2021","2021/08","Diseases of the genitourinary system","N00-N99",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 09 ending March 06, 2021","2021/09","Diseases of the circulatory system","I00-I99",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 09 ending March 06, 2021","2021/09","Diseases of the genitourinary system","N00-N99",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 10 ending March 13, 2021","2021/10","Diseases of the circulatory system","I00-I99",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 10 ending March 13, 2021","2021/10","Diseases of the genitourinary system","N00-N99",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 11 ending March 20, 2021","2021/11","Diseases of the circulatory system","I00-I99",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 11 ending March 20, 2021","2021/11","Diseases of the genitourinary system","N00-N99",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 12 ending March 27, 2021","2021/12","Diseases of the circulatory system","I00-I99",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 12 ending March 27, 2021","2021/12","Diseases of the genitourinary system","N00-N99",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 13 ending April 03, 2021","2021/13","Diseases of the circulatory system","I00-I99",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 13 ending April 03, 2021","2021/13","Diseases of the genitourinary system","N00-N99",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 14 ending April 10, 2021","2021/14","Diseases of the circulatory system","I00-I99",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 14 ending April 10, 2021","2021/14","Diseases of the genitourinary system","N00-N99",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 15 ending April 17, 2021","2021/15","Diseases of the circulatory system","I00-I99",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 15 ending April 17, 2021","2021/15","Diseases of the genitourinary system","N00-N99",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kentucky","21","2021 Week 16 ending April 24, 2021","2021/16","Diseases of the circulatory system","I00-I99",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
