"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Texas","48","2023 Week 51 ending December 23, 2023","2023/51","Renal failure","N17-N19",193,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19",175,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 01 ending January 06, 2024","2024/01","Renal failure","N17-N19",197,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 02 ending January 13, 2024","2024/02","Renal failure","N17-N19",196,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 03 ending January 20, 2024","2024/03","Renal failure","N17-N19",206,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 04 ending January 27, 2024","2024/04","Renal failure","N17-N19",215,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 05 ending February 03, 2024","2024/05","Renal failure","N17-N19",206,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 06 ending February 10, 2024","2024/06","Renal failure","N17-N19",179,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 07 ending February 17, 2024","2024/07","Renal failure","N17-N19",189,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 08 ending February 24, 2024","2024/08","Renal failure","N17-N19",192,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 09 ending March 02, 2024","2024/09","Renal failure","N17-N19",189,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 10 ending March 09, 2024","2024/10","Renal failure","N17-N19",187,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 11 ending March 16, 2024","2024/11","Renal failure","N17-N19",202,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 12 ending March 23, 2024","2024/12","Renal failure","N17-N19",199,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 13 ending March 30, 2024","2024/13","Renal failure","N17-N19",198,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 14 ending April 06, 2024","2024/14","Renal failure","N17-N19",172,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 15 ending April 13, 2024","2024/15","Renal failure","N17-N19",181,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 16 ending April 20, 2024","2024/16","Renal failure","N17-N19",186,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 17 ending April 27, 2024","2024/17","Renal failure","N17-N19",180,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 18 ending May 04, 2024","2024/18","Renal failure","N17-N19",155,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 19 ending May 11, 2024","2024/19","Renal failure","N17-N19",180,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 20 ending May 18, 2024","2024/20","Renal failure","N17-N19",187,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 21 ending May 25, 2024","2024/21","Renal failure","N17-N19",168,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 22 ending June 01, 2024","2024/22","Renal failure","N17-N19",186,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 23 ending June 08, 2024","2024/23","Renal failure","N17-N19",164,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 24 ending June 15, 2024","2024/24","Renal failure","N17-N19",171,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 25 ending June 22, 2024","2024/25","Renal failure","N17-N19",185,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Texas","48","2024 Week 26 ending June 29, 2024","2024/26","Renal failure","N17-N19",187,Not Applicable,Not Applicable,Not Applicable,Not Applicable
