"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Wednesday","4","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Thursday","5","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Saturday","7","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Sunday","1","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Tuesday","3","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Wednesday","4","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Friday","6","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Oct., 2010","2010/10","Saturday","7","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Sunday","1","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
